区域名称,存放地点,资产编码,资产名称,规格型号,数量,单价,总价,购置日期
同源楼,同源楼二楼,13047492,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047493,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047494,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047495,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047496,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047497,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047498,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047499,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047500,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047501,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047502,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047503,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047504,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047505,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047506,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047507,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047508,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047509,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047510,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047511,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047512,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047513,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047514,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047515,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047516,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047517,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047518,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047519,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047520,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047521,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047522,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047523,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047524,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047525,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047526,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047527,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047528,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047529,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047530,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047531,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047532,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047533,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047534,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047535,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047536,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047537,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047538,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047539,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047540,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047541,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047542,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047543,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047544,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047545,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047546,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047547,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047548,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047549,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047550,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047551,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047552,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047553,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047554,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047555,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047556,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047557,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047558,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047559,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047560,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047561,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047562,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047563,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047564,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047565,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047566,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047567,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047568,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047569,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047570,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047571,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047572,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047573,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047574,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047575,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047576,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047577,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047578,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047579,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047580,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047581,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047582,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047583,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047584,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047585,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047586,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047587,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047588,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047589,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047590,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047591,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047592,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047593,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047594,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047595,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047596,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047597,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047598,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047599,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047600,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047601,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047602,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047603,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047604,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047605,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047606,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047607,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047608,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047609,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047610,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047611,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047612,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047613,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047614,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047615,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047616,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047617,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047618,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047619,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047620,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047621,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047622,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047623,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047624,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047625,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047626,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047627,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047628,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047629,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047630,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047631,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047632,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047633,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047634,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047635,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047636,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047637,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047638,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047639,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047640,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047641,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047642,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047643,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047644,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047645,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047646,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047647,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047648,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047649,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047650,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047651,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047652,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047653,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047654,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047655,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047656,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047657,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047658,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047659,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047660,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047661,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047662,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047663,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047664,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047665,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047666,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047667,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047668,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047669,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047670,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047671,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047672,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047673,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047674,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047675,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047676,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047677,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047678,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047679,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047680,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047681,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047682,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047683,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047684,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047685,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047686,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047687,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047688,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047689,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047690,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047691,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047692,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047693,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047694,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047695,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047696,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047697,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047698,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047699,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047700,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047701,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047702,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047703,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047704,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047705,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同源楼,同源楼二楼,13047706,学生椅,钢木胡桃色面板,1,70,70.00 ,2019/9/16
同方楼,同源楼二楼,13007732,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007736,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007740,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007741,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007744,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007745,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007748,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007749,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007752,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007753,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007756,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007757,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007760,学生凳,木凳,1,15.75,15.75 ,2019/3/19
同方楼,同源楼二楼,13007761,学生凳,木凳,1,15.75,15.75 ,2019/3/19
